uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
3588395	|	609066	|	Spirocamallanus murrayensis	|	species	|	gbif:2283388	|		|		|	
3588391	|	609066	|	Spirocamallanus pereirai	|	species	|	gbif:2283386	|		|		|	
3588381	|	609066	|	Spirocamallanus fulvidraconis	|	species	|	gbif:2283409	|		|		|	
3588379	|	609066	|	Spirocamallanus spiralis	|	species	|	gbif:2283390	|		|		|	
3588397	|	609066	|	Spirocamallanus xenopodis	|	species	|	gbif:2283394	|		|		|	
3588400	|	609066	|	Spirocamallanus kerri	|	species	|	gbif:2283382	|		|		|	
3588383	|	609066	|	Spirocamallanus parasiluri	|	species	|	gbif:2283378	|		|		|	
3588389	|	609066	|	Spirocamallanus monotaxis	|	species	|	gbif:2283411	|		|		|	
3588399	|	609066	|	Spirocamallanus plumierus	|	species	|	gbif:6485196	|		|		|	
3588396	|	609066	|	Spirocamallanus papillicaudatus	|	species	|	gbif:6485195	|		|		|	
3588386	|	609066	|	Spirocamallanus garnotus	|	species	|	gbif:6485197	|		|		|	
3588390	|	609066	|	Spirocamallanus spinicaudatus	|	species	|	gbif:6485194	|		|		|	
3588394	|	609066	|	Spirocamallanus fariasi	|	species	|	gbif:2283400	|		|		|	
3588398	|	609066	|	Spirocamallanus inopinatus	|	species	|	gbif:2283392	|		|		|	
3588380	|	609066	|	Spirocamallanus cearensis	|	species	|	gbif:2283398	|		|		|	
3588388	|	609066	|	Spirocamallanus wrighti	|	species	|	gbif:2283407	|		|		|	
3588387	|	609066	|	Spirocamallanus hilarii	|	species	|	gbif:2283404	|		|		|	
3588382	|	609066	|	Spirocamallanus olseni	|	species	|	gbif:2283406	|		|		|	
457233	|	314619	|	Procamallanus	|	genus	|	ncbi:332288,gbif:2283416	|		|		|	
1066276	|	457233	|	Procamallanus rebecae	|	species	|	ncbi:378090	|		|		|	
1057914	|	457233	|	Procamallanus pintoi	|	species	|	ncbi:378089	|		|		|	
803000	|	457233	|	Procamallanus monotaxis	|	species	|	ncbi:1049310	|		|		|	
641847	|	457233	|	Procamallanus sigani	|	species	|	ncbi:911666,gbif:2283418	|		|		|	
539901	|	457233	|	Procamallanus pacificus	|	species	|	ncbi:378088,gbif:4346640	|		|		|	
457234	|	457233	|	Procamallanus fulvidraconis	|	species	|	ncbi:332289	|		|		|	
424309	|	457233	|	Procamallanus laevionchus	|	species	|	ncbi:397500	|		|		|	
229014	|	457233	|	Procamallanus laeviconchus	|	species	|	ncbi:1049309,gbif:2283424	|		|		|	
228996	|	457233	|	Procamallanus annulatus	|	species	|	ncbi:1049306	|		|		|	
3588407	|	457233	|	Procamallanus chetumalensis	|	species	|	gbif:4346637	|		|		|	
3588404	|	457233	|	Procamallanus longus	|	species	|	gbif:4346638	|		|		|	
3588410	|	457233	|	Procamallanus variolae	|	species	|	gbif:4346639	|		|		|	
3588408	|	457233	|	Procamallanus sphaeroconchus	|	species	|	gbif:2283419	|		|		|	
3588409	|	457233	|	Procamallanus brevis	|	species	|	gbif:2283417	|		|		|	
3588401	|	457233	|	Procamallanus diacanthum	|	species	|	gbif:6485198	|		|		|	
3588406	|	457233	|	Procamallanus slomei	|	species	|	gbif:2283423	|		|		|	
3588403	|	457233	|	Procamallanus mehrii	|	species	|	gbif:2283422	|		|		|	
3588402	|	457233	|	Procamallanus planoratus	|	species	|	gbif:2283421	|		|		|	
3588405	|	457233	|	Procamallanus lonis	|	species	|	gbif:2283420	|		|		|	
314617	|	314619	|	Camallanus	|	genus	|	ncbi:375142,gbif:2283412	|		|		|	
990544	|	314617	|	Camallanus oxycephalus	|	species	|	ncbi:385059	|		|		|	
727318	|	314617	|	Camallanus sp. 1 VT-2011b	|	species	|	ncbi:989229	|	Camallanus sp. 1 VT-2011b (ncbi:989229)	|		|	
571486	|	314617	|	Camallanus sp. 2 VT-2011b	|	species	|	ncbi:989230	|	Camallanus sp. 2 VT-2011b (ncbi:989230)	|		|	
315855	|	314617	|	Camallanus tuckeri	|	species	|	ncbi:664803	|		|		|	
315853	|	314617	|	Camallanus nithoggi	|	species	|	ncbi:664802	|		|		|	
315851	|	314617	|	Camallanus waelhreow	|	species	|	ncbi:664804	|		|		|	
314618	|	314617	|	Camallanus cotti	|	species	|	ncbi:375143,gbif:4556967	|		|		|	
314615	|	314617	|	Camallanus hypophthalmichthys	|	species	|	ncbi:375144	|		|		|	
55782	|	314617	|	Camallanus sp. MW-2006	|	species	|	ncbi:378087	|	Camallanus sp. MW-2006 (ncbi:378087)	|		|	
55773	|	314617	|	Camallanus lacustris	|	species	|	ncbi:378086,gbif:2283413	|		|		|	
3588412	|	314617	|	Camallanus papillifer	|	species	|	gbif:4556968	|		|		|	
3588411	|	314617	|	Camallanus oxycephallus	|	species	|	gbif:2283414	|		|		|	
3588415	|	314617	|	Camallanus aotea	|	species	|	gbif:4631156	|		|		|	
3588416	|	314617	|	Camallanus truncatus	|	species	|	gbif:2283415	|		|		|	
3588413	|	314617	|	Camallanus melanocephalus	|	species	|	gbif:6485192	|		|		|	
3588414	|	314617	|	Camallanus carangis	|	species	|	gbif:6485191	|		|		|	
3588417	|	314619	|	Oncophora	|	genus	|	gbif:2283425	|		|		|	
3588420	|	3588417	|	Oncophora albacarensis	|	species	|	gbif:5188617	|		|		|	
3588418	|	3588417	|	Oncophora melanocephala	|	species	|	gbif:5188618	|		|		|	
277596	|	295363	|	Dracunculoidea	|	superfamily	|	ncbi:55872,gbif:1508	|		|	sibling_lower	|	
1066275	|	277596	|	Skyrjabillanidae	|	family	|	ncbi:378091	|		|		|	
1066274	|	1066275	|	Molnaria	|	genus	|	ncbi:378092	|		|		|	
1066273	|	1066274	|	Molnaria intestinalis	|	species	|	ncbi:378093	|		|		|	
1066272	|	1066275	|	Skrjabillanus	|	genus	|	ncbi:378094,gbif:4556924	|		|		|	
1066271	|	1066272	|	Skrjabillanus scardinii	|	species	|	ncbi:378095,gbif:4556925	|		|		|	
3588526	|	1066272	|	Skrjabillanus schigini	|	species	|	gbif:4556928	|		|		|	
3588525	|	1066272	|	Skrjabillanus cyprinae	|	species	|	gbif:4556927	|		|		|	
3588527	|	1066272	|	Skrjabillanus tincae	|	species	|	gbif:4556926	|		|		|	
920957	|	277596	|	Anguillicolidae	|	family	|	ncbi:70160,gbif:5973	|		|		|	
886518	|	920957	|	Anguillicola	|	genus	|	ncbi:70161,gbif:2284449	|		|		|	
886522	|	886518	|	Anguillicola globiceps	|	species	|	ncbi:70163,gbif:5890147	|		|		|	
437486	|	886518	|	Anguillicola papernai	|	species	|	ncbi:620899	|		|		|	
437478	|	886518	|	Anguillicola australiensis	|	species	|	ncbi:620896,gbif:2284451	|		|		|	
437474	|	886518	|	Anguillicola crassus	|	species	|	ncbi:620897	|		|		|	
436272	|	886518	|	Anguillicola novaezelandiae	|	species	|	ncbi:620898,gbif:2284450	|		|		|	
3588531	|	920957	|	Skrjabilanus	|	genus	|	gbif:4281864	|		|	barren	|	
3588529	|	920957	|	Anguillicoloides	|	genus	|	gbif:4556954	|		|		|	
3588533	|	3588529	|	Anguillicoloides papernai	|	species	|	gbif:5890149	|		|		|	
3588530	|	3588529	|	Anguillicoloides crassus	|	species	|	gbif:5890148	|		|		|	
3588528	|	3588529	|	Anguillicoloides australiensis	|	species	|	gbif:5890150	|		|		|	
3588532	|	3588529	|	Anguillicoloides novaezelandiae	|	species	|	gbif:5890151	|		|		|	
560715	|	277596	|	Dracunculidae	|	family	|	ncbi:318477	|		|		|	
1096154	|	560715	|	Micropleura	|	genus	|	ncbi:378111	|		|		|	
245269	|	1096154	|	Micropleura australiensis	|	species	|	ncbi:378112	|		|		|	
560726	|	560715	|	Dracunculus	|	genus	|	ncbi:318478	|		|		|	
560721	|	560726	|	Dracunculus medinensis	|	species	|	ncbi:318479	|		|		|	
514434	|	560726	|	Dracunculus sp. V3104	|	species	|	ncbi:385062	|	Dracunculus sp. V3104 (ncbi:385062)	|		|	
309967	|	560726	|	Dracunculus insignis	|	species	|	ncbi:331418	|		|		|	
194211	|	560726	|	Dracunculus oesophageus	|	species	|	ncbi:318482	|		|		|	
132696	|	560726	|	Dracunculus lutrae	|	species	|	ncbi:520087	|		|		|	
340482	|	277596	|	Daniconematidae	|	family	|	ncbi:979628,gbif:4556930	|		|		|	
790225	|	340482	|	Mexiconema	|	genus	|	ncbi:979629	|		|		|	
266879	|	790225	|	Mexiconema cichlasomae	|	species	|	ncbi:979630	|		|		|	
108059	|	790225	|	Mexiconema africanum	|	species	|	ncbi:1049297	|		|		|	
3592317	|	340482	|	Syngnathinema	|	genus	|	gbif:4631896	|		|		|	
3592316	|	3592317	|	Syngnathinema californiense	|	species	|	gbif:6485190	|		|		|	
277597	|	277596	|	Philometridae	|	family	|	ncbi:55873,gbif:2563	|		|		|	
1066269	|	277597	|	Nilonema	|	genus	|	ncbi:378097	|		|		|	
1066278	|	1066269	|	Nilonema senticosum	|	species	|	ncbi:378098	|		|		|	
853940	|	277597	|	Caranginema	|	genus	|	ncbi:1049332	|		|		|	
853938	|	853940	|	Caranginema americanum	|	species	|	ncbi:1049333	|		|		|	
802990	|	277597	|	Afrophilometra	|	genus	|	ncbi:1049318	|		|		|	
802988	|	802990	|	Afrophilometra hydrocyoni	|	species	|	ncbi:1049319	|		|		|	
566453	|	277597	|	Rumai	|	genus	|	ncbi:1049328	|		|		|	
566454	|	566453	|	Rumai rumai	|	species	|	ncbi:1049329	|		|		|	
560718	|	277597	|	Philometra	|	genus	|	ncbi:318474	|		|		|	
1058054	|	560718	|	Philometra nemipteri	|	species	|	ncbi:505679	|		|		|	
985666	|	560718	|	Philometra saltatrix	|	species	|	ncbi:1045792	|		|		|	
985664	|	560718	|	Philometra rubra	|	species	|	ncbi:1045791	|		|		|	
981502	|	560718	|	Philometra madai	|	species	|	ncbi:422001	|		|		|	
981500	|	560718	|	Philometra lateolabracis	|	species	|	ncbi:422000	|		|		|	
934229	|	560718	|	Philometra bagri	|	species	|	ncbi:1049299	|		|		|	
789935	|	560718	|	Philometra sciaenae	|	species	|	ncbi:505681	|		|		|	
789932	|	560718	|	Philometra sawara	|	species	|	ncbi:505680	|		|		|	
768387	|	560718	|	Philometra sp. MW-2006	|	species	|	ncbi:378104	|	Philometra sp. MW-2006 (ncbi:378104)	|		|	
768386	|	560718	|	Philometra cyprinirutili	|	species	|	ncbi:378105	|		|		|	
665236	|	560718	|	Philometra sp. S.G.Wu 060201 (CAS)	|	species	|	ncbi:416347	|	Philometra sp. S.G.Wu 060201 (CAS) (ncbi:416347)	|		|	
664195	|	560718	|	Philometra sp. AH-2011	|	species	|	ncbi:1049317	|	Philometra sp. AH-2011 (ncbi:1049317)	|		|	
560716	|	560718	|	Philometra obturans	|	species	|	ncbi:318475	|		|		|	
553655	|	560718	|	Philometra clavaeceps	|	species	|	ncbi:332285	|		|		|	
266446	|	560718	|	Philometra ocularis	|	species	|	ncbi:1045788	|		|		|	
266431	|	560718	|	Philometra carolinensis	|	species	|	ncbi:1045780	|		|		|	
229010	|	560718	|	Philometra diplectri	|	species	|	ncbi:1049301	|		|		|	
229008	|	560718	|	Philometra brevispicula	|	species	|	ncbi:1049300	|		|		|	
229006	|	560718	|	Philometra gymnosardae	|	species	|	ncbi:1049303	|		|		|	
229004	|	560718	|	Philometra floridensis	|	species	|	ncbi:1049302	|		|		|	
229002	|	560718	|	Philometra morii	|	species	|	ncbi:1049305	|		|		|	
229000	|	560718	|	Philometra lati	|	species	|	ncbi:1049304	|		|		|	
228998	|	560718	|	Philometra spiriformis	|	species	|	ncbi:1049307	|		|		|	
223301	|	560718	|	Philometra fujimotoi	|	species	|	ncbi:332276	|		|		|	
210856	|	560718	|	Philometra ovata	|	species	|	ncbi:378107	|		|		|	
136590	|	560718	|	Philometra cynoscionis	|	species	|	ncbi:1045781	|		|		|	
25214	|	560718	|	Philometra overstreeti	|	species	|	ncbi:763843	|		|		|	
553652	|	277597	|	Dentiphilometra	|	genus	|	ncbi:332283	|		|		|	
768384	|	553652	|	Dentiphilometra sp. MW-2006	|	species	|	ncbi:378103	|	Dentiphilometra sp. MW-2006 (ncbi:378103)	|		|	
553654	|	553652	|	Dentiphilometra monopteri	|	species	|	ncbi:332284	|		|		|	
277603	|	277597	|	Philonema	|	genus	|	ncbi:55874	|		|		|	
1066270	|	277603	|	Philonema oncorhynchi	|	species	|	ncbi:378096	|		|		|	
277604	|	277603	|	Philonema sp.	|	species	|	ncbi:55875	|	Philonema sp. (ncbi:55875)	|	not_otu	|	
210831	|	277597	|	Alinema	|	genus	|	ncbi:378101	|		|		|	
768385	|	210831	|	Alinema amazonicum	|	species	|	ncbi:378102	|		|		|	
78772	|	277597	|	Philometroides	|	genus	|	ncbi:332277,gbif:4346634	|		|		|	
457245	|	78772	|	Philometroides cyprini	|	species	|	ncbi:332287,gbif:4556941	|		|		|	
457244	|	78772	|	Philometroides pseudorasbori	|	species	|	ncbi:332286	|		|		|	
457240	|	78772	|	Philometroides fulvidraconi	|	species	|	ncbi:332282	|		|		|	
457239	|	78772	|	Philometroides carassii	|	species	|	ncbi:332281	|		|		|	
229012	|	78772	|	Philometroides grandipapillatus	|	species	|	ncbi:1049308	|		|		|	
210868	|	78772	|	Philometroides sanguineus	|	species	|	ncbi:378106	|		|		|	
36833	|	78772	|	Philometroides ganzhounensis	|	species	|	ncbi:332278	|		|		|	
25212	|	78772	|	Philometroides paralichthydis	|	species	|	ncbi:763842,gbif:4346635	|		|		|	
1437	|	78772	|	Philometroides seriolae	|	species	|	ncbi:561223,gbif:5890158	|		|		|	
3588537	|	78772	|	Philometroides oveni	|	species	|	gbif:4346636	|		|		|	
3588534	|	78772	|	Philometroides barbi	|	species	|	gbif:4556938	|		|		|	
3588536	|	78772	|	Philometroides sanguinea	|	species	|	gbif:4556939	|		|		|	
3588535	|	78772	|	Philometroides marinus	|	species	|	gbif:6485188	|		|		|	
36832	|	277597	|	Clavinema	|	genus	|	ncbi:332279,gbif:4632268	|		|		|	
457238	|	36832	|	Clavinema parasiluri	|	species	|	ncbi:332280	|		|		|	
3588542	|	36832	|	Clavinema mariae	|	species	|	gbif:6485189	|		|		|	
20357	|	277597	|	Margolisianum	|	genus	|	ncbi:286298	|		|		|	
20356	|	20357	|	Margolisianum bulbosum	|	species	|	ncbi:286299	|		|		|	
3588539	|	277597	|	Ichthyofilaria	|	genus	|	gbif:4346632	|		|		|	
3588541	|	3588539	|	Ichthyofilaria bergensis	|	species	|	gbif:4346633	|		|		|	
3588538	|	277597	|	Phlyctainophora	|	genus	|	gbif:2283428	|		|		|	
3588543	|	3588538	|	Phlyctainophora lamnae	|	species	|	gbif:4630156	|		|		|	
3588540	|	3588538	|	Phlyctainophora squali	|	species	|	gbif:2283429	|		|		|	
3594274	|	277596	|	Micropleudidae	|	family	|	gbif:4281862	|		|	barren	|	
245090	|	295363	|	Filarioidea	|	superfamily	|	ncbi:6295,gbif:1507	|		|	sibling_lower	|	
832040	|	245090	|	Ungellidae	|	family	|	ncbi:487606	|		|		|	
832039	|	832040	|	Siconema	|	genus	|	ncbi:487607,gbif:2284417	|		|		|	
832028	|	832039	|	Siconema ovispicatum	|	species	|	ncbi:487608	|		|		|	
595891	|	832039	|	Siconema sp. 1 SES-2012	|	species	|	ncbi:1137841	|	Siconema sp. 1 SES-2012 (ncbi:1137841)	|		|	
595890	|	832039	|	Siconema sp. 2 SES-2012	|	species	|	ncbi:1137843	|	Siconema sp. 2 SES-2012 (ncbi:1137843)	|		|	
363640	|	832039	|	Siconema laticaudatum	|	species	|	ncbi:1137641	|		|		|	
3587957	|	832039	|	Siconema turgidum	|	species	|	gbif:6485405	|		|		|	
3587958	|	832039	|	Siconema limonovatum	|	species	|	gbif:6485408	|		|		|	
3587951	|	832039	|	Siconema neozealandicum	|	species	|	gbif:2284418	|		|		|	
3587963	|	832039	|	Siconema ovicostatum	|	species	|	gbif:6485407	|		|		|	
3587964	|	832039	|	Siconema micronchium	|	species	|	gbif:6485406	|		|		|	
3587965	|	832039	|	Siconema siamense	|	species	|	gbif:6485409	|		|		|	
3587956	|	832039	|	Siconema saccaturum	|	species	|	gbif:6485414	|		|		|	
3587959	|	832039	|	Siconema ovimammillatum	|	species	|	gbif:6485412	|		|		|	
3587960	|	832039	|	Siconema ovicoronatum	|	species	|	gbif:6485413	|		|		|	
3587961	|	832039	|	Siconema sinense	|	species	|	gbif:6485410	|		|		|	
3587962	|	832039	|	Siconema micrurum	|	species	|	gbif:6485411	|		|		|	
832027	|	245090	|	Homungellidae	|	family	|	ncbi:487609,gbif:4281910	|		|		|	
363637	|	832027	|	Homungella	|	genus	|	ncbi:1137644,gbif:4281911	|		|		|	
363635	|	363637	|	Homungella tonkinense	|	species	|	ncbi:1137645	|		|		|	
3588504	|	363637	|	Homungella siamense	|	species	|	gbif:6485260	|		|		|	
3588503	|	363637	|	Homungella monodontium	|	species	|	gbif:6485261	|		|		|	
307765	|	832027	|	Perodira	|	genus	|	ncbi:487610,gbif:4629860	|		|		|	
307766	|	307765	|	Perodira minuta	|	species	|	ncbi:487611	|		|		|	
3593094	|	307765	|	Perodira alata	|	species	|	gbif:6485428	|		|		|	
3593093	|	307765	|	Perodira pheretimae	|	species	|	gbif:6485427	|		|		|	
376717	|	245090	|	Setariidae	|	family	|	ncbi:48791,gbif:6471	|		|		|	
376716	|	376717	|	Setaria	|	genus	|	ncbi:48796	|		|		|	
937984	|	376716	|	Setaria labiatopapillosa	|	species	|	ncbi:108094	|		|		|	
837441	|	376716	|	Setaria cervi	|	species	|	ncbi:65603	|		|		|	
376707	|	376716	|	Setaria digitata	|	species	|	ncbi:48799	|		|		|	
310663	|	376716	|	Setaria tundra	|	species	|	ncbi:221943	|		|		|	
310662	|	376716	|	Setaria equina	|	species	|	ncbi:221942	|		|		|	
245088	|	245090	|	Onchocercidae	|	family	|	ncbi:6296,gbif:2715	|		|		|	
1086315	|	245088	|	Loxodontofilaria	|	genus	|	ncbi:459438	|		|		|	
1086314	|	1086315	|	Loxodontofilaria caprini	|	species	|	ncbi:459439	|		|		|	
987229	|	245088	|	Litomosa	|	genus	|	ncbi:221930	|		|		|	
987228	|	987229	|	Litomosa westi	|	species	|	ncbi:221931	|		|		|	
326183	|	987229	|	Litomosa chiropterorum	|	species	|	ncbi:558748	|		|		|	
912946	|	245088	|	Foleyellides	|	genus	|	ncbi:1268404	|		|		|	
912947	|	912946	|	Foleyellides sp. sp. BOLD:AAY5725	|	species	|	ncbi:1268405	|	Foleyellides sp. sp. BOLD:AAY5725 (ncbi:1268405)	|		|	
912944	|	912946	|	Foleyellides sp. sp. BOLD:AAY5726	|	species	|	ncbi:1268406	|	Foleyellides sp. sp. BOLD:AAY5726 (ncbi:1268406)	|		|	
819808	|	245088	|	Onchocerca	|	genus	|	ncbi:6281,gbif:4557108	|		|		|	
917379	|	819808	|	Onchocerca sp. 'Siisa'	|	species	|	ncbi:388952	|	Onchocerca sp. 'Siisa' (ncbi:388952)	|		|	
917378	|	819808	|	Onchocerca sp. 'bushbuck'	|	species	|	ncbi:388953	|	Onchocerca sp. 'bushbuck' (ncbi:388953)	|		|	
847619	|	819808	|	Onchocerca lupi	|	species	|	ncbi:153009,gbif:4557121	|		|		|	
819809	|	819808	|	Onchocerca volvulus	|	species	|	ncbi:6282	|		|		|	
819802	|	819808	|	Onchocerca microfilariae	|	species	|	ncbi:6285	|		|		|	
819801	|	819808	|	Onchocerca gibsoni	|	species	|	ncbi:6284	|		|		|	
780553	|	819808	|	Onchocerca armillata	|	species	|	ncbi:36091	|		|		|	
746271	|	819808	|	Onchocerca sp. wild boar	|	species	|	ncbi:669867	|	Onchocerca sp. wild boar (ncbi:669867)	|		|	
746270	|	819808	|	Onchocerca sp. type A	|	species	|	ncbi:669868	|	Onchocerca sp. type A (ncbi:669868)	|		|	
691698	|	819808	|	Onchocerca sp. QSM-2012	|	species	|	ncbi:1257150	|	Onchocerca sp. QSM-2012 (ncbi:1257150)	|		|	
668393	|	819808	|	Onchocerca cervicalis	|	species	|	ncbi:35522,gbif:4557123	|		|		|	
530570	|	819808	|	Onchocerca eberhardi	|	species	|	ncbi:459502	|		|		|	
510920	|	819808	|	Onchocerca gutturosa	|	species	|	ncbi:6283,gbif:4557122	|		|		|	
462292	|	819808	|	Onchocerca ochengi	|	species	|	ncbi:42157	|		|		|	
435032	|	819808	|	Onchocerca dukei	|	species	|	ncbi:173668	|		|		|	
415708	|	819808	|	Onchocerca flexuosa	|	species	|	ncbi:387005,gbif:4557119	|		|		|	
415707	|	819808	|	Onchocerca jakutensis	|	species	|	ncbi:387004,gbif:4557116	|		|		|	
415705	|	819808	|	Onchocerca ramachandrini	|	species	|	ncbi:387000	|		|		|	
415704	|	819808	|	Onchocerca fasciata	|	species	|	ncbi:387003	|		|		|	
236226	|	819808	|	Onchocerca skrjabini	|	species	|	ncbi:459458,gbif:4557109	|		|		|	
233821	|	819808	|	Onchocerca lienalis	|	species	|	ncbi:263205,gbif:4557111	|		|		|	
144694	|	819808	|	Onchocerca sp. NP-2011	|	species	|	ncbi:1079921	|	Onchocerca sp. NP-2011 (ncbi:1079921)	|		|	
57815	|	819808	|	Onchocerca cervipedis	|	species	|	ncbi:1131407	|		|		|	
39024	|	819808	|	Onchocerca dewittei	|	species	|	ncbi:459456	|		|		|	
39023	|	39024	|	Onchocerca dewittei japonica	|	subspecies	|	ncbi:459457	|		|	infraspecific	|	
39022	|	819808	|	Onchocerca suzukii	|	species	|	ncbi:459459	|		|		|	
3588496	|	819808	|	Onchocerca garmsi	|	species	|	gbif:4557113	|		|		|	
3588497	|	819808	|	Onchocerca reticulata	|	species	|	gbif:4557115	|		|		|	
819803	|	245088	|	Dirofilaria	|	genus	|	ncbi:6286,gbif:5188736	|		|		|	
1085329	|	819803	|	Dirofilaria sp. MK-2010	|	species	|	ncbi:866281	|	Dirofilaria sp. MK-2010 (ncbi:866281)	|		|	
1054674	|	819803	|	Dirofilaria ursi	|	species	|	ncbi:658420,gbif:5777205	|		|		|	
819804	|	819803	|	Dirofilaria immitis	|	species	|	ncbi:6287,gbif:5188737	|		|		|	
259007	|	819803	|	Dirofilaria sp. 'hongkongensis'	|	species	|	ncbi:1255173	|	Dirofilaria sp. 'hongkongensis' (ncbi:1255173)	|		|	
232965	|	819803	|	Dirofilaria repens	|	species	|	ncbi:31241,gbif:5777206	|		|		|	
815265	|	245088	|	Mansonella	|	genus	|	ncbi:42230	|		|		|	
1020921	|	815265	|	Mansonella ozzardi	|	species	|	ncbi:122354	|		|		|	
685524	|	815265	|	Mansonella perstans	|	species	|	ncbi:42231	|		|		|	
612009	|	815265	|	Mansonella perforata	|	species	|	ncbi:459442	|		|		|	
570886	|	815265	|	Mansonella mariae	|	species	|	ncbi:474920	|		|		|	
530567	|	815265	|	Mansonella atelensis	|	species	|	ncbi:459503	|		|		|	
425220	|	530567	|	Mansonella atelensis amazonae	|	subspecies	|	ncbi:463147	|		|	infraspecific	|	
758217	|	245088	|	Dipetalonema	|	genus	|	ncbi:114233,gbif:2284460	|		|		|	
577961	|	758217	|	Dipetalonema sp. YQ-2006	|	species	|	ncbi:388065	|	Dipetalonema sp. YQ-2006 (ncbi:388065)	|		|	
310659	|	758217	|	Dipetalonema gracile	|	species	|	ncbi:221945	|		|		|	
96377	|	758217	|	Dipetalonema dracunculoides	|	species	|	ncbi:328821	|		|		|	
3588509	|	758217	|	Dipetalonema reconditum	|	species	|	gbif:4557106	|		|		|	
3588512	|	758217	|	Dipetalonema spirocauda	|	species	|	gbif:2284461	|		|		|	
749915	|	245088	|	Splendidofilaria	|	genus	|	ncbi:1237910	|		|		|	
749916	|	749915	|	Splendidofilaria sp. GLH-2012	|	species	|	ncbi:1237911	|	Splendidofilaria sp. GLH-2012 (ncbi:1237911)	|		|	
713812	|	245088	|	Ochoterenella	|	genus	|	ncbi:223212	|		|		|	
713814	|	713812	|	Ochoterenella sp. 56 CV	|	species	|	ncbi:223213	|	Ochoterenella sp. 56 CV (ncbi:223213)	|		|	
425219	|	713812	|	Ochoterenella royi	|	species	|	ncbi:463146	|		|		|	
144532	|	713812	|	Ochoterenella sp. MIB Zpl 00162	|	species	|	ncbi:990113	|	Ochoterenella sp. MIB Zpl 00162 (ncbi:990113)	|		|	
144531	|	713812	|	Ochoterenella sp. MIB Zpl 00161	|	species	|	ncbi:990112	|	Ochoterenella sp. MIB Zpl 00161 (ncbi:990112)	|		|	
694982	|	245088	|	Monanema	|	genus	|	ncbi:992334	|		|		|	
694983	|	694982	|	Monanema martini	|	species	|	ncbi:992335	|		|		|	
694978	|	245088	|	Cercopithifilaria	|	genus	|	ncbi:278038	|		|		|	
1064860	|	694978	|	Cercopithifilaria tumidicervicata	|	species	|	ncbi:278045	|		|		|	
1064859	|	694978	|	Cercopithifilaria crassa	|	species	|	ncbi:278040	|		|		|	
1064858	|	694978	|	Cercopithifilaria longa	|	species	|	ncbi:278041	|		|		|	
1064857	|	694978	|	Cercopithifilaria minuta	|	species	|	ncbi:278042	|		|		|	
1064856	|	694978	|	Cercopithifilaria multicauda	|	species	|	ncbi:278043	|		|		|	
1005060	|	694978	|	Cercopithifilaria shohoi	|	species	|	ncbi:278044	|		|		|	
973329	|	694978	|	Cercopithifilaria grassii	|	species	|	ncbi:1196358	|		|		|	
694979	|	694978	|	Cercopithifilaria bulboidea	|	species	|	ncbi:278039	|		|		|	
612008	|	694978	|	Cercopithifilaria roussilhoni	|	species	|	ncbi:459441	|		|		|	
612007	|	694978	|	Cercopithifilaria japonica	|	species	|	ncbi:459440	|		|		|	
331879	|	694978	|	Cercopithifilaria sp. DO-2011	|	species	|	ncbi:1001647	|	Cercopithifilaria sp. DO-2011 (ncbi:1001647)	|		|	
283221	|	694978	|	Cercopithifilaria sp. II DO-2012	|	species	|	ncbi:1196357	|	Cercopithifilaria sp. II DO-2012 (ncbi:1196357)	|		|	
693635	|	245088	|	Piratuba	|	genus	|	ncbi:459463	|		|		|	
693621	|	693635	|	Piratuba scaffi	|	species	|	ncbi:459464	|		|		|	
555806	|	245088	|	Loa	|	genus	|	ncbi:7208	|		|		|	
555803	|	555806	|	Loa loa	|	species	|	ncbi:7209	|		|		|	
450164	|	245088	|	Madathamugadia	|	genus	|	ncbi:1240986	|		|		|	
450162	|	450164	|	Madathamugadia hiepei	|	species	|	ncbi:1240987	|		|		|	
362544	|	245088	|	Foleyella	|	genus	|	ncbi:108085	|		|		|	
366566	|	362544	|	Foleyella furcata	|	species	|	ncbi:108086	|		|		|	
182972	|	362544	|	Foleyella candezei	|	species	|	ncbi:989167	|		|		|	
310660	|	245088	|	Waltonella	|	genus	|	ncbi:221947	|		|		|	
310657	|	310660	|	Waltonella sp. MC-2003	|	species	|	ncbi:221948	|	Waltonella sp. MC-2003 (ncbi:221948)	|		|	
310658	|	245088	|	Filaria	|	genus	|	ncbi:221949	|		|		|	
835237	|	310658	|	Filaria martis	|	species	|	ncbi:221950	|		|		|	
295370	|	245088	|	Brugia	|	genus	|	ncbi:6278	|		|		|	
584377	|	295370	|	Brugia buckleyi	|	species	|	ncbi:42153	|		|		|	
510894	|	295370	|	Brugia pahangi	|	species	|	ncbi:6280	|		|		|	
482639	|	295370	|	Brugia cf. malayi ex canine Kadakkarappally 2	|	species	|	ncbi:1097429	|		|		|	
482638	|	295370	|	Brugia cf. malayi ex canine Kadakkarappally 1	|	species	|	ncbi:1097428	|		|		|	
462291	|	295370	|	Brugia patei	|	species	|	ncbi:42154	|		|		|	
462290	|	295370	|	Brugia timori	|	species	|	ncbi:42155	|		|		|	
295367	|	295370	|	Brugia malayi	|	species	|	ncbi:6279	|		|		|	
